LSOA code,Month,crime_count,neighbor_crime_count,crime_1m_ago,crime_3m_ago,crime_6m_ago,yearly_avg,neighbor_1m_ago,neighbor_3m_ago,neighbor_6m_ago
E01004630,2025-11-01,6,29,2.0,3.0,6.0,4.25,30.0,36.0,28.0
E01004630,2025-12-01,7,32,6.0,7.0,4.0,4.666666666666667,29.0,16.0,28.0
E01004630,2026-01-01,5,29,7.0,2.0,3.0,4.833333333333333,32.0,30.0,22.0
E01004630,2026-02-01,7,23,5.0,6.0,3.0,4.833333333333333,29.0,29.0,36.0
E01004630,2026-03-01,9,16,7.0,7.0,7.0,5.083333333333333,23.0,32.0,16.0
E01004631,2023-04-01,1,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01004631,2023-05-01,9,39,1.0,0.0,0.0,0.0,31.0,0.0,0.0
E01004631,2023-06-01,4,67,9.0,0.0,0.0,0.0,39.0,0.0,0.0
E01004631,2023-07-01,4,38,4.0,1.0,0.0,0.0,67.0,31.0,0.0
E01004631,2023-08-01,3,43,4.0,9.0,0.0,0.0,38.0,39.0,0.0
E01004631,2023-09-01,5,25,3.0,4.0,0.0,0.0,43.0,67.0,0.0
E01004631,2023-10-01,5,41,5.0,4.0,1.0,0.0,25.0,38.0,31.0
E01004631,2023-11-01,6,20,5.0,3.0,9.0,0.0,41.0,43.0,39.0
E01004631,2023-12-01,5,27,6.0,5.0,4.0,0.0,20.0,25.0,67.0
E01004631,2024-01-01,0,14,5.0,5.0,4.0,0.0,27.0,41.0,38.0
E01004631,2024-02-01,8,36,0.0,6.0,3.0,0.0,14.0,20.0,43.0
E01004631,2024-03-01,4,32,8.0,5.0,5.0,0.0,36.0,27.0,25.0
E01004631,2024-04-01,4,26,4.0,0.0,5.0,4.5,32.0,14.0,41.0
E01004631,2024-05-01,2,32,4.0,8.0,6.0,4.75,26.0,36.0,20.0
E01004631,2024-06-01,2,33,2.0,4.0,5.0,4.166666666666667,32.0,32.0,27.0
E01004631,2024-07-01,3,36,2.0,4.0,0.0,4.0,33.0,26.0,14.0
E01004631,2024-08-01,7,32,3.0,2.0,8.0,3.9166666666666665,36.0,32.0,36.0
E01004631,2024-09-01,2,39,7.0,2.0,4.0,4.25,32.0,33.0,32.0
E01004631,2024-10-01,5,47,2.0,3.0,4.0,4.0,39.0,36.0,26.0
E01004631,2024-11-01,3,25,5.0,7.0,2.0,4.0,47.0,32.0,32.0
E01004631,2024-12-01,3,23,3.0,2.0,2.0,3.75,25.0,39.0,33.0
E01004631,2025-01-01,3,33,3.0,5.0,3.0,3.5833333333333335,23.0,47.0,36.0
E01004631,2025-02-01,6,23,3.0,3.0,7.0,3.8333333333333335,33.0,25.0,32.0
E01004631,2025-03-01,6,32,6.0,3.0,2.0,3.6666666666666665,23.0,23.0,39.0
E01004631,2025-04-01,4,31,6.0,3.0,5.0,3.8333333333333335,32.0,33.0,47.0
E01004631,2025-05-01,7,29,4.0,6.0,3.0,3.8333333333333335,31.0,23.0,25.0
E01004631,2025-06-01,8,34,7.0,6.0,3.0,4.25,29.0,32.0,23.0
E01004631,2025-07-01,4,35,8.0,4.0,3.0,4.75,34.0,31.0,33.0
E01004631,2025-08-01,9,41,4.0,7.0,6.0,4.833333333333333,35.0,29.0,23.0
E01004631,2025-09-01,2,31,9.0,8.0,6.0,5.0,41.0,34.0,32.0
E01004631,2025-10-01,1,27,2.0,4.0,4.0,5.0,31.0,35.0,31.0
E01004631,2025-11-01,7,27,1.0,9.0,7.0,4.666666666666667,27.0,41.0,29.0
E01004631,2025-12-01,3,38,7.0,2.0,8.0,5.0,27.0,31.0,34.0
E01004631,2026-01-01,5,40,3.0,1.0,4.0,5.0,38.0,27.0,35.0
E01004631,2026-02-01,6,36,5.0,7.0,9.0,5.166666666666667,40.0,27.0,41.0
E01004631,2026-03-01,4,32,6.0,3.0,2.0,5.166666666666667,36.0,38.0,31.0
E01004632,2023-04-01,4,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01004632,2023-05-01,5,30,4.0,0.0,0.0,0.0,21.0,0.0,0.0
E01004632,2023-06-01,1,25,5.0,0.0,0.0,0.0,30.0,0.0,0.0
E01004632,2023-07-01,2,34,1.0,4.0,0.0,0.0,25.0,21.0,0.0
E01004632,2023-08-01,4,29,2.0,5.0,0.0,0.0,34.0,30.0,0.0
E01004632,2023-09-01,4,23,4.0,1.0,0.0,0.0,29.0,25.0,0.0
E01004632,2023-10-01,2,30,4.0,2.0,4.0,0.0,23.0,34.0,21.0
E01004632,2023-11-01,3,30,2.0,4.0,5.0,0.0,30.0,29.0,30.0
E01004632,2023-12-01,6,37,3.0,4.0,1.0,0.0,30.0,23.0,25.0
E01004632,2024-01-01,2,29,6.0,2.0,2.0,0.0,37.0,30.0,34.0
E01004632,2024-02-01,0,24,2.0,3.0,4.0,0.0,29.0,30.0,29.0
E01004632,2024-03-01,2,35,0.0,6.0,4.0,0.0,24.0,37.0,23.0
E01004632,2024-04-01,0,22,2.0,2.0,2.0,2.9166666666666665,35.0,29.0,30.0
E01004632,2024-05-01,2,25,0.0,0.0,3.0,2.5833333333333335,22.0,24.0,30.0
E01004632,2024-06-01,5,21,2.0,2.0,6.0,2.3333333333333335,25.0,35.0,37.0
E01004632,2024-07-01,3,42,5.0,0.0,2.0,2.6666666666666665,21.0,22.0,29.0
E01004632,2024-08-01,2,26,3.0,2.0,0.0,2.75,42.0,25.0,24.0
E01004632,2024-09-01,1,21,2.0,5.0,2.0,2.5833333333333335,26.0,21.0,35.0
E01004632,2024-10-01,7,37,1.0,3.0,0.0,2.3333333333333335,21.0,42.0,22.0
E01004632,2024-11-01,1,15,7.0,2.0,2.0,2.75,37.0,26.0,25.0
E01004632,2024-12-01,0,20,1.0,1.0,5.0,2.5833333333333335,15.0,21.0,21.0
E01004632,2025-01-01,5,14,0.0,7.0,3.0,2.0833333333333335,20.0,37.0,42.0
E01004632,2025-02-01,1,15,5.0,1.0,2.0,2.3333333333333335,14.0,15.0,26.0
E01004632,2025-03-01,2,22,1.0,0.0,1.0,2.4166666666666665,15.0,20.0,21.0
E01004632,2025-04-01,5,26,2.0,5.0,7.0,2.4166666666666665,22.0,14.0,37.0
E01004632,2025-05-01,2,29,5.0,1.0,1.0,2.8333333333333335,26.0,15.0,15.0
E01004632,2025-06-01,4,27,2.0,2.0,0.0,2.8333333333333335,29.0,22.0,20.0
E01004632,2025-07-01,7,35,4.0,5.0,5.0,2.75,27.0,26.0,14.0
E01004632,2025-08-01,5,27,7.0,2.0,1.0,3.0833333333333335,35.0,29.0,15.0
E01004632,2025-09-01,14,25,5.0,4.0,2.0,3.3333333333333335,27.0,27.0,22.0
E01004632,2025-10-01,5,26,14.0,7.0,5.0,4.416666666666667,25.0,35.0,26.0
E01004632,2025-11-01,5,26,5.0,5.0,2.0,4.25,26.0,27.0,29.0
E01004632,2025-12-01,4,23,5.0,14.0,4.0,4.583333333333333,26.0,25.0,27.0
E01004632,2026-01-01,11,32,4.0,5.0,7.0,4.916666666666667,23.0,26.0,35.0
E01004632,2026-02-01,1,30,11.0,5.0,5.0,5.416666666666667,32.0,26.0,27.0
E01004632,2026-03-01,2,19,1.0,4.0,14.0,5.416666666666667,30.0,23.0,25.0
E01004633,2023-04-01,1,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01004633,2023-05-01,3,28,1.0,0.0,0.0,0.0,26.0,0.0,0.0
E01004633,2023-06-01,17,20,3.0,0.0,0.0,0.0,28.0,0.0,0.0
E01004633,2023-07-01,6,21,17.0,1.0,0.0,0.0,20.0,26.0,0.0
E01004633,2023-08-01,6,15,6.0,3.0,0.0,0.0,21.0,28.0,0.0
E01004633,2023-09-01,4,17,6.0,17.0,0.0,0.0,15.0,20.0,0.0
E01004633,2023-10-01,2,21,4.0,6.0,1.0,0.0,17.0,21.0,26.0
E01004633,2023-11-01,3,13,2.0,6.0,3.0,0.0,21.0,15.0,28.0
E01004633,2023-12-01,3,21,3.0,4.0,17.0,0.0,13.0,17.0,20.0
E01004633,2024-01-01,4,8,3.0,2.0,6.0,0.0,21.0,21.0,21.0
E01004633,2024-02-01,5,24,4.0,3.0,6.0,0.0,8.0,13.0,15.0
E01004633,2024-03-01,2,17,5.0,3.0,4.0,0.0,24.0,21.0,17.0
E01004633,2024-04-01,2,13,2.0,4.0,2.0,4.666666666666667,17.0,8.0,21.0
E01004633,2024-05-01,3,19,2.0,5.0,3.0,4.75,13.0,24.0,13.0
E01004633,2024-06-01,3,16,3.0,2.0,3.0,4.75,19.0,17.0,21.0
E01004633,2024-07-01,4,19,3.0,2.0,4.0,3.5833333333333335,16.0,13.0,8.0
E01004633,2024-08-01,3,17,4.0,3.0,5.0,3.4166666666666665,19.0,19.0,24.0
E01004633,2024-09-01,6,13,3.0,3.0,2.0,3.1666666666666665,17.0,16.0,17.0
E01004633,2024-10-01,9,20,6.0,4.0,2.0,3.3333333333333335,13.0,19.0,13.0
E01004633,2024-11-01,7,8,9.0,3.0,3.0,3.9166666666666665,20.0,17.0,19.0
E01004633,2024-12-01,1,13,7.0,6.0,3.0,4.25,8.0,13.0,16.0
E01004633,2025-01-01,6,12,1.0,9.0,4.0,4.083333333333333,13.0,20.0,19.0
E01004633,2025-02-01,2,13,6.0,7.0,3.0,4.25,12.0,8.0,17.0
E01004633,2025-03-01,5,19,2.0,1.0,6.0,4.0,13.0,13.0,13.0
E01004633,2025-04-01,4,23,5.0,6.0,9.0,4.25,19.0,12.0,20.0
E01004633,2025-05-01,5,21,4.0,2.0,7.0,4.416666666666667,23.0,13.0,8.0
E01004633,2025-06-01,1,20,5.0,5.0,1.0,4.583333333333333,21.0,19.0,13.0
E01004633,2025-07-01,0,14,1.0,4.0,6.0,4.416666666666667,20.0,23.0,12.0
E01004633,2025-08-01,7,22,0.0,5.0,2.0,4.083333333333333,14.0,21.0,13.0
E01004633,2025-09-01,1,18,7.0,1.0,5.0,4.416666666666667,22.0,20.0,19.0
E01004633,2025-10-01,3,13,1.0,0.0,4.0,4.0,18.0,14.0,23.0
E01004633,2025-11-01,5,20,3.0,7.0,5.0,3.5,13.0,22.0,21.0
E01004633,2025-12-01,5,16,5.0,1.0,1.0,3.3333333333333335,20.0,18.0,20.0
E01004633,2026-01-01,8,24,5.0,3.0,0.0,3.6666666666666665,16.0,13.0,14.0
E01004633,2026-02-01,5,21,8.0,5.0,7.0,3.8333333333333335,24.0,20.0,22.0
E01004633,2026-03-01,4,15,5.0,5.0,1.0,4.083333333333333,21.0,16.0,18.0
E01004634,2023-04-01,2,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01004634,2023-05-01,5,40,2.0,0.0,0.0,0.0,15.0,0.0,0.0
E01004634,2023-06-01,9,42,5.0,0.0,0.0,0.0,40.0,0.0,0.0
E01004634,2023-07-01,1,25,9.0,2.0,0.0,0.0,42.0,15.0,0.0
E01004634,2023-08-01,4,30,1.0,5.0,0.0,0.0,25.0,40.0,0.0
E01004634,2023-09-01,3,18,4.0,9.0,0.0,0.0,30.0,42.0,0.0
E01004634,2023-10-01,5,36,3.0,1.0,2.0,0.0,18.0,25.0,15.0
E01004634,2023-11-01,1,19,5.0,4.0,5.0,0.0,36.0,30.0,40.0
E01004634,2023-12-01,1,24,1.0,3.0,9.0,0.0,19.0,18.0,42.0
E01004634,2024-01-01,3,14,1.0,5.0,1.0,0.0,24.0,36.0,25.0
E01004634,2024-02-01,2,29,3.0,1.0,4.0,0.0,14.0,19.0,30.0
E01004634,2024-03-01,6,23,2.0,1.0,3.0,0.0,29.0,24.0,18.0
E01004634,2024-04-01,5,23,6.0,3.0,5.0,3.5,23.0,14.0,36.0
E01004634,2024-05-01,7,20,5.0,2.0,1.0,3.75,23.0,29.0,19.0
E01004634,2024-06-01,4,26,7.0,6.0,1.0,3.9166666666666665,20.0,23.0,24.0
E01004634,2024-07-01,8,26,4.0,5.0,3.0,3.5,26.0,23.0,14.0
E01004634,2024-08-01,3,31,8.0,7.0,2.0,4.083333333333333,26.0,20.0,29.0
E01004634,2024-09-01,7,23,3.0,4.0,6.0,4.0,31.0,26.0,23.0
E01004634,2024-10-01,6,32,7.0,8.0,5.0,4.333333333333333,23.0,26.0,23.0
E01004634,2024-11-01,3,16,6.0,3.0,7.0,4.416666666666667,32.0,31.0,20.0
E01004634,2024-12-01,7,14,3.0,7.0,4.0,4.583333333333333,16.0,23.0,26.0
E01004634,2025-01-01,6,16,7.0,6.0,8.0,5.083333333333333,14.0,32.0,26.0
E01004634,2025-02-01,5,27,6.0,3.0,3.0,5.333333333333333,16.0,16.0,31.0
E01004634,2025-03-01,5,22,5.0,7.0,7.0,5.583333333333333,27.0,14.0,23.0
E01004634,2025-04-01,5,22,5.0,6.0,6.0,5.5,22.0,16.0,32.0
E01004634,2025-05-01,2,22,5.0,5.0,3.0,5.5,22.0,27.0,16.0
E01004634,2025-06-01,5,30,2.0,5.0,7.0,5.083333333333333,22.0,22.0,14.0
E01004634,2025-07-01,1,32,5.0,5.0,6.0,5.166666666666667,30.0,22.0,16.0
E01004634,2025-08-01,2,34,1.0,2.0,5.0,4.583333333333333,32.0,22.0,27.0
E01004634,2025-09-01,7,22,2.0,5.0,5.0,4.5,34.0,30.0,22.0
E01004634,2025-10-01,3,12,7.0,1.0,5.0,4.5,22.0,32.0,22.0
E01004634,2025-11-01,8,16,3.0,2.0,2.0,4.25,12.0,34.0,22.0
E01004634,2025-12-01,9,17,8.0,7.0,5.0,4.666666666666667,16.0,22.0,30.0
E01004634,2026-01-01,5,28,9.0,3.0,1.0,4.833333333333333,17.0,12.0,32.0
E01004634,2026-02-01,7,26,5.0,8.0,2.0,4.75,28.0,16.0,34.0
E01004634,2026-03-01,4,18,7.0,9.0,7.0,4.916666666666667,26.0,17.0,22.0
E01004635,2023-04-01,2,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01004635,2023-05-01,7,40,2.0,0.0,0.0,0.0,19.0,0.0,0.0
E01004635,2023-06-01,4,44,7.0,0.0,0.0,0.0,40.0,0.0,0.0
E01004635,2023-07-01,5,20,4.0,2.0,0.0,0.0,44.0,19.0,0.0
E01004635,2023-08-01,3,26,5.0,7.0,0.0,0.0,20.0,40.0,0.0
E01004635,2023-09-01,1,29,3.0,4.0,0.0,0.0,26.0,44.0,0.0
E01004635,2023-10-01,3,33,1.0,5.0,2.0,0.0,29.0,20.0,19.0
E01004635,2023-11-01,0,21,3.0,3.0,7.0,0.0,33.0,26.0,40.0
E01004635,2023-12-01,4,37,0.0,1.0,4.0,0.0,21.0,29.0,44.0
E01004635,2024-01-01,1,30,4.0,3.0,5.0,0.0,37.0,33.0,20.0
E01004635,2024-02-01,5,25,1.0,0.0,3.0,0.0,30.0,21.0,26.0
E01004635,2024-03-01,4,23,5.0,4.0,1.0,0.0,25.0,37.0,29.0
E01004635,2024-04-01,1,27,4.0,1.0,3.0,3.25,23.0,30.0,33.0
E01004635,2024-05-01,4,31,1.0,5.0,0.0,3.1666666666666665,27.0,25.0,21.0
E01004635,2024-06-01,4,27,4.0,4.0,4.0,2.9166666666666665,31.0,23.0,37.0
E01004635,2024-07-01,4,37,4.0,1.0,1.0,2.9166666666666665,27.0,27.0,30.0
E01004635,2024-08-01,3,31,4.0,4.0,5.0,2.8333333333333335,37.0,31.0,25.0
E01004635,2024-09-01,0,25,3.0,4.0,4.0,2.8333333333333335,31.0,27.0,23.0
E01004635,2024-10-01,5,39,0.0,4.0,1.0,2.75,25.0,37.0,27.0
E01004635,2024-11-01,3,19,5.0,3.0,4.0,2.9166666666666665,39.0,31.0,31.0
E01004635,2024-12-01,0,24,3.0,0.0,4.0,3.1666666666666665,19.0,25.0,27.0
E01004635,2025-01-01,2,26,0.0,5.0,4.0,2.8333333333333335,24.0,39.0,37.0
E01004635,2025-02-01,1,28,2.0,3.0,3.0,2.9166666666666665,26.0,19.0,31.0
E01004635,2025-03-01,1,26,1.0,0.0,0.0,2.5833333333333335,28.0,24.0,25.0
E01004635,2025-04-01,4,36,1.0,2.0,5.0,2.3333333333333335,26.0,26.0,39.0
E01004635,2025-05-01,2,26,4.0,1.0,3.0,2.5833333333333335,36.0,28.0,19.0
E01004635,2025-06-01,0,33,2.0,1.0,0.0,2.4166666666666665,26.0,26.0,24.0
E01004635,2025-07-01,1,27,0.0,4.0,2.0,2.0833333333333335,33.0,36.0,26.0
E01004635,2025-08-01,3,34,1.0,2.0,1.0,1.8333333333333333,27.0,26.0,28.0
E01004635,2025-09-01,2,41,3.0,0.0,1.0,1.8333333333333333,34.0,33.0,26.0
E01004635,2025-10-01,0,25,2.0,1.0,4.0,2.0,41.0,27.0,36.0
E01004635,2025-11-01,1,36,0.0,3.0,2.0,1.5833333333333333,25.0,34.0,26.0
E01004635,2025-12-01,3,36,1.0,2.0,0.0,1.4166666666666667,36.0,41.0,33.0
E01004635,2026-01-01,7,44,3.0,0.0,1.0,1.6666666666666667,36.0,25.0,27.0
E01004635,2026-02-01,2,33,7.0,1.0,3.0,2.0833333333333335,44.0,36.0,34.0
E01004635,2026-03-01,1,21,2.0,3.0,2.0,2.1666666666666665,33.0,36.0,41.0
E01004636,2023-04-01,4,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01004636,2023-05-01,11,29,4.0,0.0,0.0,0.0,14.0,0.0,0.0
E01004636,2023-06-01,7,44,11.0,0.0,0.0,0.0,29.0,0.0,0.0
E01004636,2023-07-01,0,32,7.0,4.0,0.0,0.0,44.0,14.0,0.0
E01004636,2023-08-01,3,30,0.0,11.0,0.0,0.0,32.0,29.0,0.0
E01004636,2023-09-01,5,20,3.0,7.0,0.0,0.0,30.0,44.0,0.0
E01004636,2023-10-01,8,33,5.0,0.0,4.0,0.0,20.0,32.0,14.0
E01004636,2023-11-01,2,20,8.0,3.0,11.0,0.0,33.0,30.0,29.0
E01004636,2023-12-01,8,25,2.0,5.0,7.0,0.0,20.0,20.0,44.0
E01004636,2024-01-01,10,17,8.0,8.0,0.0,0.0,25.0,33.0,32.0
E01004636,2024-02-01,4,27,10.0,2.0,3.0,0.0,17.0,20.0,30.0
E01004636,2024-03-01,2,27,4.0,8.0,5.0,0.0,27.0,25.0,20.0
E01004636,2024-04-01,7,27,2.0,10.0,8.0,5.333333333333333,27.0,17.0,33.0
E01004636,2024-05-01,9,25,7.0,4.0,2.0,5.583333333333333,27.0,27.0,20.0
E01004636,2024-06-01,7,26,9.0,2.0,8.0,5.416666666666667,25.0,27.0,25.0
E01004636,2024-07-01,7,40,7.0,7.0,10.0,5.416666666666667,26.0,27.0,17.0
E01004636,2024-08-01,8,29,7.0,9.0,4.0,6.0,40.0,25.0,27.0
E01004636,2024-09-01,2,30,8.0,7.0,2.0,6.416666666666667,29.0,26.0,27.0
E01004636,2024-10-01,5,35,2.0,7.0,7.0,6.166666666666667,30.0,40.0,27.0
E01004636,2024-11-01,3,15,5.0,8.0,9.0,5.916666666666667,35.0,29.0,25.0
E01004636,2024-12-01,3,20,3.0,2.0,7.0,6.0,15.0,30.0,26.0
E01004636,2025-01-01,2,21,3.0,5.0,7.0,5.583333333333333,20.0,35.0,40.0
E01004636,2025-02-01,10,20,2.0,3.0,8.0,4.916666666666667,21.0,15.0,29.0
E01004636,2025-03-01,2,22,10.0,3.0,2.0,5.416666666666667,20.0,20.0,30.0
E01004636,2025-04-01,5,23,2.0,2.0,5.0,5.416666666666667,22.0,21.0,35.0
E01004636,2025-05-01,3,19,5.0,10.0,3.0,5.25,23.0,20.0,15.0
E01004636,2025-06-01,5,25,3.0,2.0,3.0,4.75,19.0,22.0,20.0
E01004636,2025-07-01,3,42,5.0,5.0,2.0,4.583333333333333,25.0,23.0,21.0
E01004636,2025-08-01,1,34,3.0,3.0,10.0,4.25,42.0,19.0,20.0
E01004636,2025-09-01,7,23,1.0,5.0,2.0,3.6666666666666665,34.0,25.0,22.0
E01004636,2025-10-01,2,17,7.0,3.0,5.0,4.083333333333333,23.0,42.0,23.0
E01004636,2025-11-01,1,24,2.0,1.0,3.0,3.8333333333333335,17.0,34.0,19.0
E01004636,2025-12-01,6,23,1.0,7.0,5.0,3.6666666666666665,24.0,23.0,25.0
E01004636,2026-01-01,4,29,6.0,2.0,3.0,3.9166666666666665,23.0,17.0,42.0
E01004636,2026-02-01,3,34,4.0,1.0,1.0,4.083333333333333,29.0,24.0,34.0
E01004636,2026-03-01,2,23,3.0,6.0,7.0,3.5,34.0,23.0,23.0
E01004637,2023-04-01,1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01004637,2023-05-01,2,25,1.0,0.0,0.0,0.0,11.0,0.0,0.0
E01004637,2023-06-01,2,14,2.0,0.0,0.0,0.0,25.0,0.0,0.0
E01004637,2023-07-01,4,13,2.0,1.0,0.0,0.0,14.0,11.0,0.0
E01004637,2023-08-01,1,11,4.0,2.0,0.0,0.0,13.0,25.0,0.0
E01004637,2023-09-01,4,15,1.0,2.0,0.0,0.0,11.0,14.0,0.0
E01004637,2023-10-01,4,14,4.0,4.0,1.0,0.0,15.0,13.0,11.0
E01004637,2023-11-01,2,11,4.0,1.0,2.0,0.0,14.0,11.0,25.0
E01004637,2023-12-01,7,24,2.0,4.0,2.0,0.0,11.0,15.0,14.0
E01004637,2024-01-01,6,17,7.0,4.0,4.0,0.0,24.0,14.0,13.0
E01004637,2024-02-01,4,13,6.0,2.0,1.0,0.0,17.0,11.0,11.0
E01004637,2024-03-01,3,9,4.0,7.0,4.0,0.0,13.0,24.0,15.0
E01004637,2024-04-01,6,12,3.0,6.0,4.0,3.3333333333333335,9.0,17.0,14.0
E01004637,2024-05-01,3,21,6.0,4.0,2.0,3.75,12.0,13.0,11.0
E01004637,2024-06-01,3,18,3.0,3.0,7.0,3.8333333333333335,21.0,9.0,24.0
E01004637,2024-07-01,6,24,3.0,6.0,6.0,3.9166666666666665,18.0,12.0,17.0
E01004637,2024-08-01,5,18,6.0,3.0,4.0,4.083333333333333,24.0,21.0,13.0
E01004637,2024-09-01,2,5,5.0,3.0,3.0,4.416666666666667,18.0,18.0,9.0
E01004637,2024-10-01,2,22,2.0,6.0,6.0,4.25,5.0,24.0,12.0
E01004637,2024-11-01,1,8,2.0,5.0,3.0,4.083333333333333,22.0,18.0,21.0
E01004637,2024-12-01,5,3,1.0,2.0,3.0,4.0,8.0,5.0,18.0
E01004637,2025-01-01,2,11,5.0,2.0,6.0,3.8333333333333335,3.0,22.0,24.0
E01004637,2025-02-01,2,14,2.0,1.0,5.0,3.5,11.0,8.0,18.0
E01004637,2025-03-01,1,7,2.0,5.0,2.0,3.3333333333333335,14.0,3.0,5.0
E01004637,2025-04-01,2,17,1.0,2.0,2.0,3.1666666666666665,7.0,11.0,22.0
E01004637,2025-05-01,1,11,2.0,2.0,1.0,2.8333333333333335,17.0,14.0,8.0
E01004637,2025-06-01,2,10,1.0,1.0,5.0,2.6666666666666665,11.0,7.0,3.0
E01004637,2025-07-01,6,21,2.0,2.0,2.0,2.5833333333333335,10.0,17.0,11.0
E01004637,2025-08-01,3,14,6.0,1.0,2.0,2.5833333333333335,21.0,11.0,14.0
E01004637,2025-09-01,3,23,3.0,2.0,1.0,2.4166666666666665,14.0,10.0,7.0
E01004637,2025-10-01,1,11,3.0,6.0,2.0,2.5,23.0,21.0,17.0
E01004637,2025-11-01,4,11,1.0,3.0,1.0,2.4166666666666665,11.0,14.0,11.0
E01004637,2025-12-01,6,13,4.0,3.0,2.0,2.6666666666666665,11.0,23.0,10.0
E01004637,2026-01-01,4,23,6.0,1.0,6.0,2.75,13.0,11.0,21.0
E01004637,2026-02-01,5,11,4.0,4.0,3.0,2.9166666666666665,23.0,11.0,14.0
E01004637,2026-03-01,4,8,5.0,6.0,3.0,3.1666666666666665,11.0,13.0,23.0
E01004638,2023-04-01,6,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01004638,2023-05-01,5,56,6.0,0.0,0.0,0.0,42.0,0.0,0.0
E01004638,2023-06-01,6,84,5.0,0.0,0.0,0.0,56.0,0.0,0.0
E01004638,2023-07-01,3,42,6.0,6.0,0.0,0.0,84.0,42.0,0.0
E01004638,2023-08-01,3,40,3.0,5.0,0.0,0.0,42.0,56.0,0.0
E01004638,2023-09-01,7,44,3.0,6.0,0.0,0.0,40.0,84.0,0.0
E01004638,2023-10-01,2,49,7.0,3.0,6.0,0.0,44.0,42.0,42.0
E01004638,2023-11-01,4,37,2.0,3.0,5.0,0.0,49.0,40.0,56.0
E01004638,2023-12-01,3,53,4.0,7.0,6.0,0.0,37.0,44.0,84.0
E01004638,2024-01-01,2,53,3.0,2.0,3.0,0.0,53.0,49.0,42.0
E01004638,2024-02-01,3,32,2.0,4.0,3.0,0.0,53.0,37.0,40.0
E01004638,2024-03-01,2,45,3.0,3.0,7.0,0.0,32.0,53.0,44.0
E01004638,2024-04-01,2,49,2.0,2.0,2.0,3.8333333333333335,45.0,53.0,49.0
E01004638,2024-05-01,2,35,2.0,3.0,4.0,3.5,49.0,32.0,37.0
E01004638,2024-06-01,5,35,2.0,2.0,3.0,3.25,35.0,45.0,53.0
E01004638,2024-07-01,0,43,5.0,2.0,2.0,3.1666666666666665,35.0,49.0,53.0
E01004638,2024-08-01,3,47,0.0,2.0,3.0,2.9166666666666665,43.0,35.0,32.0
E01004638,2024-09-01,1,48,3.0,5.0,2.0,2.9166666666666665,47.0,35.0,45.0
E01004638,2024-10-01,2,35,1.0,0.0,2.0,2.4166666666666665,48.0,43.0,49.0
E01004638,2024-11-01,0,51,2.0,3.0,2.0,2.4166666666666665,35.0,47.0,35.0
E01004638,2024-12-01,1,40,0.0,1.0,5.0,2.0833333333333335,51.0,48.0,35.0
E01004638,2025-01-01,2,45,1.0,2.0,0.0,1.9166666666666667,40.0,35.0,43.0
E01004638,2025-02-01,8,22,2.0,0.0,3.0,1.9166666666666667,45.0,51.0,47.0
E01004638,2025-03-01,1,51,8.0,1.0,1.0,2.3333333333333335,22.0,40.0,48.0
E01004638,2025-04-01,1,48,1.0,2.0,2.0,2.25,51.0,45.0,35.0
E01004638,2025-05-01,6,32,1.0,8.0,0.0,2.1666666666666665,48.0,22.0,51.0
E01004638,2025-06-01,6,51,6.0,1.0,1.0,2.5,32.0,51.0,40.0
E01004638,2025-07-01,5,42,6.0,1.0,2.0,2.5833333333333335,51.0,48.0,45.0
E01004638,2025-08-01,6,51,5.0,6.0,8.0,3.0,42.0,32.0,22.0
E01004638,2025-09-01,1,42,6.0,6.0,1.0,3.25,51.0,51.0,51.0
E01004638,2025-10-01,6,49,1.0,5.0,1.0,3.25,42.0,42.0,48.0
E01004638,2025-11-01,1,40,6.0,6.0,6.0,3.5833333333333335,49.0,51.0,32.0
E01004638,2025-12-01,2,37,1.0,1.0,6.0,3.6666666666666665,40.0,42.0,51.0
E01004638,2026-01-01,6,60,2.0,6.0,5.0,3.75,37.0,49.0,42.0
E01004638,2026-02-01,0,37,6.0,1.0,6.0,4.083333333333333,60.0,40.0,51.0
E01004638,2026-03-01,2,38,0.0,2.0,1.0,3.4166666666666665,37.0,37.0,42.0
E01004639,2023-04-01,4,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01004639,2023-05-01,1,24,4.0,0.0,0.0,0.0,30.0,0.0,0.0
E01004639,2023-06-01,7,32,1.0,0.0,0.0,0.0,24.0,0.0,0.0
E01004639,2023-07-01,3,20,7.0,4.0,0.0,0.0,32.0,30.0,0.0
E01004639,2023-08-01,6,24,3.0,1.0,0.0,0.0,20.0,24.0,0.0
E01004639,2023-09-01,9,33,6.0,7.0,0.0,0.0,24.0,32.0,0.0
E01004639,2023-10-01,6,22,9.0,3.0,4.0,0.0,33.0,20.0,30.0
E01004639,2023-11-01,6,36,6.0,6.0,1.0,0.0,22.0,24.0,24.0
